CustomerID,min,max,mean,min_recency,max_recency,frequency,monetary_value,quantity,cluster,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8,Cluster_9,Cluster_10,Cluster_11,Cluster_12,Cluster_13,Cluster_14,Cluster_15,Cluster_16,Cluster_17,Cluster_18,Cluster_19,Cluster_20,Cluster_21,Cluster_22,Cluster_23,Cluster_24,Cluster_25,Cluster_26,Cluster_27,Cluster_28,Cluster_29,Cluster_30,Cluster_31,Cluster_32,Cluster_33,Cluster_34,Cluster_35,Cluster_36,Cluster_37,Cluster_38,Cluster_39,Cluster_40,Cluster_41,Cluster_42,Cluster_43,Cluster_44,Cluster_45,Cluster_46,Cluster_47,Cluster_48,Cluster_49,Cluster_50,Cluster_51,Cluster_52,Cluster_53,Cluster_54,Cluster_55,Cluster_56,Cluster_57,Cluster_58,Cluster_59,Cluster_60,Cluster_61,Cluster_62,Cluster_63,Cluster_64,Cluster_65,Cluster_66,Cluster_67,Cluster_68,Cluster_69,Cluster_70,Cluster_71,Cluster_72,Cluster_73,Cluster_74,Cluster_75,Cluster_76,Cluster_77,Cluster_78,Cluster_79,Cluster_80,Cluster_81,Cluster_82,Cluster_83,Cluster_84,Cluster_85,Cluster_86,Cluster_87,Cluster_88,Cluster_89,Cluster_90,Cluster_91,Cluster_92,Cluster_93,Cluster_94,Cluster_95,Cluster_96,Cluster_97,Cluster_98,Cluster_99,Cluster_100,Cluster_101,Cluster_102,Cluster_103,Cluster_104
12827,9.959999999999999,44.550000000000004,28.070000000000004,5.0,44.0,3,430.15,197,4,0.0,0.0,0.0,0.0,0.0,0.0,0.06974311286760433,0.034871556433802166,0.0,0.0,0.0,0.0,0.0,0.034871556433802166,0.0,0.04603045449261885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815296989422295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04742531674997094,0.0,0.0,0.0,0.034871556433802166,0.0,0.0,0.0,0.0,0.0,0.03626641869115425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627688015808439,0.0,0.0,0.0,0.0,0.034522840869464146,0.0,0.0,0.0,0.027199814018365687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728466813902129,0.17261420434732072,0.0,0.0,0.0
12828,15.0,45.9,25.8,2.0,130.0,6,1018.71,494,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010012663073887563,0.0,0.01737491533409901,0.0,0.052419236092705476,0.0,0.0,0.026504108136761198,0.0,0.0,0.0,0.0,0.0,0.0009816336346948592,0.012810318932767911,0.014724504520422886,0.0,0.0,0.0,0.0,0.01457725947521866,0.0,0.0,0.017080425243690547,0.0,0.0,0.0,0.0,0.012515828842359454,0.11175898931000972,0.024207085431575223,0.01737491533409901,0.017522160379303237,0.0,0.0,0.0,0.024540840867371478,0.0,0.05453956474364638,0.0,0.049297641134375826,0.0,0.0,0.0,0.038872691933916424,0.01663869010807786,0.0,0.0,0.017021527225608856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01457725947521866,0.0,0.0,0.0,0.017080425243690547,0.0,0.0,0.0,0.0,0.09894867037724181,0.01457725947521866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045056983832494034,0.0,0.0,0.0,0.0,0.014724504520422886,0.014724504520422886,0.024737167594310452,0.0,0.0,0.010699806618173964,0.0,0.029449009040845773,0.0,0.0,0.01457725947521866,0.017080425243690547,0.09600376947315722,0.036987955355302284
12829,15.9,79.9,47.900000000000006,336.0,360.0,2,293.0,376,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781569965870308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034129692832763,0.0,0.0,0.0,0.0,0.1735494880546075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24573378839590443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221843003412968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12830,51.84,587.52,298.32,37.0,171.0,6,6814.64,9848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06286465609335196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830447389737389,0.0,0.0,0.0,0.0,0.0,0.19377105760539076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20536961600319312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453811206461383,0.0,0.0,0.0,0.0,0.09128581994059848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417571581184037,0.0,0.0,0.11410727492574811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12831,34.199999999999996,34.199999999999996,34.199999999999996,262.0,262.0,1,215.05,135,8,0.0,0.0,0.0,0.0,0.0,0.0,0.30132527319228086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720297605208091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11857707509881422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16577540106951874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14229249011857706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12832,2.9,17.0,9.95,32.0,98.0,2,383.03000000000003,195,4,0.0,0.0,0.0,0.0,0.0,0.0,0.164947915306895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916142338720205,0.0,0.0,0.0,0.04660209383077044,0.0,0.02584653943555335,0.0,0.0,0.0,0.0,0.03994465185494609,0.0,0.0,0.0,0.0,0.0,0.09607602537660236,0.0,0.0,0.03916142338720205,0.0,0.0,0.0,0.03876980915333003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031068062553846962,0.0,0.0,0.03916142338720205,0.0,0.0,0.0,0.0,0.0,0.0,0.007571208521525729,0.0,0.0,0.0,0.0,0.0,0.04660209383077044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864162076077592,0.0,0.03916142338720205,0.0,0.0,0.02662976790329739,0.08876589301099132,0.0,0.02662976790329739,0.0783228467744041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916142338720205,0.0,0.0,0.0
12833,15.0,15.0,15.0,145.0,145.0,1,417.38,156,4,0.047438784800421664,0.0,0.0,0.0,0.0,0.0318654463558388,0.0,0.0,0.0,0.0,0.0,0.0,0.06478508792946475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767837462264602,0.16891082466816806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07175715175619339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030547702333604865,0.0,0.0,0.0,0.0,0.0,0.03239254396473237,0.0,0.0,0.06478508792946475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04743878480042167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240739853371029,0.0,0.0,0.04240739853371029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035938473333652785,0.0,0.0,0.0,0.0,0.039172935933681534,0.0,0.044563706933729456,0.04073026977813982,0.0,0.0,0.0,0.12302937371220468,0.0,0.0,0.0,0.02415065408021467,0.0,0.0
12834,15.9,15.9,15.9,282.0,282.0,1,312.38,110,8,0.0,0.0,0.0,0.0,0.05089954542544338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677444138549203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089954542544338,0.05089954542544338,0.0,0.0,0.0,0.0,0.0,0.05089954542544338,0.0,0.3559126704654588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06338433958640119,0.05089954542544338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05666175811511622,0.05089954542544338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089954542544338,0.0,0.0,0.0
12836,2.5,14.850000000000001,7.2625,59.0,311.0,4,2610.36,1062,1,0.0,0.0274100124120811,0.0,0.0,0.0,0.03624021207802756,0.07631131338206226,0.0,0.0,0.01670267702539114,0.0,0.0,0.0,0.016089734749229995,0.01905867389938553,0.0,0.04198271502781226,0.0,0.0,0.015917344734059674,0.0,0.022793790894742493,0.0,0.005688870500620606,0.014994100430591954,0.0,0.0028731669195053563,0.006838137268422749,0.0,0.03922830567431314,0.0,0.00032562558421060704,0.004022433687307499,0.0025475413352947494,0.0,0.0024900779969046424,0.04275272376223971,0.013289354725018774,0.0,0.033826751865643066,0.0,0.015974808072449782,0.0,0.08087007156101078,0.0,0.0,0.0,0.0,0.0,0.005688870500620606,0.0,0.0,0.01879434254279104,0.00047886115325089274,0.011377741001241212,0.0029306302578954633,0.013515377189353197,0.0028731669195053563,0.0069070932744908775,0.0,0.0,0.0,0.0,0.013572840527743303,0.012182227738702712,0.007171424631085369,0.0,0.0,0.0,0.005577774713066399,0.0,0.0,0.0,0.015898190287929638,0.07575583444429124,0.0,0.005095082670589499,0.009481450834367675,0.003179638057585928,0.0,0.022908717571522706,0.0,0.0,0.0,0.0,0.0,0.0,0.004558758178948499,0.0,0.013515377189353197,0.0,0.016740985917651212,0.023705542530532194,0.0,0.005746333839010713,0.0,0.0,0.0,0.05899569408050999,0.004309750379258035,0.0,0.005543296710032334,0.0517093427726444,0.041660920332827665,0.001896290166873535
12837,17.0,17.0,17.0,173.0,173.0,1,134.1,24,8,0.036912751677852344,0.0,0.0,0.0,0.0,0.0,0.19015659955257272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059284116331096204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476510067114094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059284116331096204,0.0,0.0,0.1267710663683818,0.0,0.0,0.0,0.0,0.0,0.0,0.029082774049217004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599552572706936,0.0,0.0,0.06599552572706936,0.0,0.0,0.0,0.0,0.09246830723340792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12639821029082773,0.0,0.0
12838,5.5,5.9,5.7,33.0,373.0,2,671.95,355,1,0.023662474886524294,0.006473695959520798,0.012500930128729819,0.0,0.011831237443262149,0.004896197633752512,0.023513654289753706,0.12265793585832281,0.0,0.018230523104397652,0.0,0.0,0.0,0.02232308951558896,0.0,0.0,0.03067192499441923,0.0,0.0,0.0,0.002902001637026565,0.018602574596324133,0.0,0.012277699233573927,0.0,0.0,0.006250465064364909,0.022843961604286037,0.011786591264230971,0.0,0.0,0.048292283652057455,0.002529950145100082,0.022099858620433066,0.03095468412828336,0.0,0.033931096063695224,0.010357913535233276,0.025225091152615522,0.022025448322047773,0.0,0.0,0.0,0.019123446685021212,0.003095468412828336,0.017337599523774092,0.01741200982215939,0.015551752362526974,0.0,0.0008185132822382619,0.0,0.0,0.0018602574596324132,0.0037205149192648264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022099858620433066,0.0,0.007589850435300246,0.0,0.0,0.005625418557928418,0.025939430017114372,0.0,0.0,0.0,0.0,0.0018602574596324132,0.01875139519309473,0.0,0.0,0.014882059677059306,0.008780415209464992,0.002485303966068904,0.0,0.0,0.0,0.015626162660912272,0.008631594612694398,0.0,0.0,0.026341245628394978,0.02232308951558896,0.0063248753627502055,0.025745963241312602,0.0,0.052682491256789955,0.007068978346603171,0.014956469975444604,0.0,0.03348463427338344,0.0,0.0,0.0012500930128729816,0.0,0.0,0.04003274053128953,0.011756827144876853,0.0,0.0
